match_id,datetime,tournament,team1,team2,winner,score1_match,score2_match,t1_series_score,t2_series_score,games_played,bestOf,tier,total_maps,margin,is_bo1,swept,bo5_sweep
585168,2023-10-26T21:00:00Z,CCT East Europe Series #3,Virtus.pro,ECSTATIC,ECSTATIC,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
589049,2023-10-27T11:00:00Z,Thunderpick World Championship 2023,Cloud9,Fnatic,Cloud9,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
593763,2023-10-27T13:30:00Z,CCT East Europe Series #3,ECSTATIC,Looking4Org,Looking4Org,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
589047,2023-10-27T14:15:00Z,Thunderpick World Championship 2023,Monte,Wildcard Gaming,Monte,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
589732,2023-10-27T15:00:00Z,Roobet Cup 2023,Movistar Riders,Virtus.pro,Virtus.pro,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
589734,2023-10-27T16:00:00Z,Roobet Cup 2023,Heroic,FURIA Esports,FURIA Esports,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
592593,2023-10-27T16:30:00Z,CCT East Europe Series #3,Preasy Esport,1win Team,1win Team,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
589048,2023-10-27T17:30:00Z,Thunderpick World Championship 2023,Ninjas in Pyjamas,Virtus.pro,Virtus.pro,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
589731,2023-10-27T19:00:00Z,Roobet Cup 2023,9z Team,Team Spirit,9z Team,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
589733,2023-10-27T19:00:00Z,Roobet Cup 2023,Aurora Gaming,Eternal Fire,Aurora Gaming,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
487653,2023-10-27T20:00:00Z,ESL Challenger League Season 46 — Europe,Monte,Team Falcons,Monte,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
10064542,2023-10-27T20:00:00Z,CCT East Europe Series #3,Looking4Org,1win Team,1win Team,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
589046,2023-10-27T21:00:00Z,Thunderpick World Championship 2023,FaZe Clan,SAW,FaZe Clan,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
10064307,2023-10-28T10:30:00Z,ESL Challenger Jonköping 2023. Qualifiers,Wings Up Gaming,TYLOO,TYLOO,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
557551,2023-10-28T10:30:00Z,ESL Challenger Jonköping 2023. Qualifiers,The Mongolz,Rare Atom,The Mongolz,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
597061,2023-10-28T11:00:00Z,Thunderpick World Championship 2023,Fnatic,Ninjas in Pyjamas,Fnatic,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
597060,2023-10-28T14:00:00Z,Thunderpick World Championship 2023,Cloud9,Virtus.pro,Cloud9,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
10064309,2023-10-28T15:00:00Z,ESL Challenger Jonköping 2023. Qualifiers,Rare Atom,Wings Up Gaming,Rare Atom,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10064308,2023-10-28T15:00:00Z,ESL Challenger Jonköping 2023. Qualifiers,The Mongolz,TYLOO,TYLOO,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
593237,2023-10-28T16:00:00Z,Roobet Cup 2023,9INE,BIG,BIG,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
593332,2023-10-28T16:00:00Z,Roobet Cup 2023,Monte,Ninjas in Pyjamas,Monte,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
597458,2023-10-28T17:00:00Z,Thunderpick World Championship 2023,Wildcard Gaming,SAW,SAW,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
593331,2023-10-28T19:00:00Z,Roobet Cup 2023,OG,Fnatic,OG,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
593236,2023-10-28T19:30:00Z,Roobet Cup 2023,Astralis,Apeks,Apeks,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
597457,2023-10-28T20:00:00Z,Thunderpick World Championship 2023,FaZe Clan,Monte,FaZe Clan,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
601536,2023-10-29T10:30:00Z,ESL Challenger Jonköping 2023. Qualifiers,The Mongolz,Rare Atom,The Mongolz,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
601210,2023-10-29T12:00:00Z,Thunderpick World Championship 2023,Fnatic,Virtus.pro,Virtus.pro,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
10064311,2023-10-29T15:00:00Z,ESL Challenger Jonköping 2023. Qualifiers,TYLOO,The Mongolz,TYLOO,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
10064509,2023-10-29T15:30:00Z,Thunderpick World Championship 2023,Team Spirit,Complexity,Team Spirit,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
10064167,2023-10-29T16:00:00Z,ESL Challenger League Season 46 — Europe,Apeks,Sprout,Apeks,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
597261,2023-10-29T17:00:00Z,Roobet Cup 2023,Movistar Riders,9z Team,Movistar Riders,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
597459,2023-10-29T17:00:00Z,Roobet Cup 2023,Heroic,Aurora Gaming,Aurora Gaming,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
589045,2023-10-29T18:00:00Z,Thunderpick World Championship 2023,MOUZ,M80,MOUZ,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
602151,2023-10-29T20:00:00Z,Roobet Cup 2023,Ninjas in Pyjamas,OG,OG,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
602567,2023-10-29T20:25:00Z,Roobet Cup 2023,9INE,Apeks,Apeks,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
602150,2023-10-29T21:00:00Z,Thunderpick World Championship 2023,Monte,SAW,Monte,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
589043,2023-10-30T12:00:00Z,Thunderpick World Championship 2023,Heroic,Nouns Esports,Heroic,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
607261,2023-10-30T14:00:00Z,Roobet Cup 2023,BIG,Aurora Gaming,Aurora Gaming,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
606592,2023-10-30T15:00:00Z,Thunderpick World Championship 2023,Complexity,M80,Complexity,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
607260,2023-10-30T17:00:00Z,Roobet Cup 2023,Monte,Movistar Riders,Monte,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
589042,2023-10-30T18:00:00Z,Thunderpick World Championship 2023,FURIA Esports,BIG,BIG,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
606591,2023-10-30T21:30:00Z,Thunderpick World Championship 2023,Team Spirit,MOUZ,Team Spirit,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
557650,2023-10-30T22:00:00Z,ESL Challenger League Season 46 — Europe,Monte,Team Space,Monte,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
609845,2023-10-31T12:00:00Z,Thunderpick World Championship 2023,Nouns Esports,FURIA Esports,FURIA Esports,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
609844,2023-10-31T15:00:00Z,Thunderpick World Championship 2023,Heroic,BIG,Heroic,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
607263,2023-10-31T17:00:00Z,Roobet Cup 2023,FURIA Esports,Apeks,FURIA Esports,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
610310,2023-10-31T18:25:00Z,Thunderpick World Championship 2023,Complexity,MOUZ,MOUZ,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
607262,2023-10-31T20:00:00Z,Roobet Cup 2023,Virtus.pro,OG,Virtus.pro,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
557637,2023-10-31T21:00:00Z,ESL Challenger League Season 46 — Europe,Sinners Esports,The Prodigies,Sinners Esports,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
557638,2023-10-31T21:00:00Z,ESL Challenger League Season 46 — Europe,Sprout,Sangal Esports,Sprout,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
557645,2023-10-31T21:00:00Z,ESL Challenger League Season 46 — Europe,Team Space,PARIVISION,Team Space,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
557647,2023-10-31T21:00:00Z,ESL Challenger League Season 46 — Europe,Monte,FORZE,Monte,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
10064320,2023-10-31T21:00:00Z,ESL Challenger League Season 46 — Europe,Team Falcons,B8 Esports,B8 Esports,0,1,0,1,1,3,tier2,1,1,TRUE,FALSE,FALSE
557639,2023-10-31T21:00:00Z,ESL Challenger League Season 46 — Europe,Apeks,Aurora Gaming,Aurora Gaming,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
613289,2023-10-31T21:10:00Z,Thunderpick World Championship 2023,FURIA Esports,BIG,BIG,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
557642,2023-11-01T14:00:00Z,ESL Challenger League Season 46 — Europe,Apeks,Sinners Esports,Apeks,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
609846,2023-11-01T17:00:00Z,Roobet Cup 2023,Aurora Gaming,Monte,Monte,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
613791,2023-11-01T20:10:00Z,Roobet Cup 2023,FURIA Esports,Virtus.pro,Virtus.pro,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
10064333,2023-11-01T21:00:00Z,ESL Challenger League Season 46 — Europe,Looking4Org,RUBIK,Looking4Org,1,0,1,0,1,3,tier2,1,1,TRUE,FALSE,FALSE
557625,2023-11-01T21:00:00Z,ESL Challenger League Season 46 — Europe,9INE,1win Team,9INE,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10064338,2023-11-01T21:00:00Z,ESL Challenger League Season 46 — Europe,Betera,ORKS,Betera,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
557623,2023-11-01T21:00:00Z,ESL Challenger League Season 46 — Europe,Movistar Riders,IKLA,Movistar Riders,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
10064332,2023-11-01T21:00:00Z,ESL Challenger League Season 46 — Europe,EYEBALLERS,Pompa Team,EYEBALLERS,1,0,1,0,1,3,tier2,1,1,TRUE,FALSE,FALSE
557632,2023-11-01T21:00:00Z,ESL Challenger League Season 46 — Europe,Team Spirit,SAW,Team Spirit,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
618020,2023-11-02T20:00:00Z,Roobet Cup 2023,Virtus.pro,Monte,Virtus.pro,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
10064663,2023-11-03T11:00:00Z,IEM Chengdu 2024. Closed Qualifier,TYLOO,Steel Helmet,TYLOO,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
614391,2023-11-03T12:00:00Z,Thunderpick World Championship 2023,Team Spirit,Monte,Monte,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
10064664,2023-11-03T14:00:00Z,IEM Chengdu 2024. Closed Qualifier,Wings Up Gaming,Lynn Vision Gaming,Lynn Vision Gaming,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
614389,2023-11-03T18:10:00Z,Thunderpick World Championship 2023,Cloud9,BIG,Cloud9,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
614388,2023-11-03T21:00:00Z,Thunderpick World Championship 2023,FaZe Clan,MOUZ,FaZe Clan,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
10064665,2023-11-04T14:00:00Z,IEM Chengdu 2024. Closed Qualifier,TYLOO,Lynn Vision Gaming,Lynn Vision Gaming,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
614390,2023-11-04T15:00:00Z,Thunderpick World Championship 2023,Heroic,Virtus.pro,Virtus.pro,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
624609,2023-11-04T18:00:00Z,Thunderpick World Championship 2023,Cloud9,FaZe Clan,FaZe Clan,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
626378,2023-11-04T21:30:00Z,Thunderpick World Championship 2023,Monte,Virtus.pro,Virtus.pro,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
10064659,2023-11-05T10:00:00Z,ESL Challenger League Season 46 — Europe,Team Falcons,RUBIK,RUBIK,0,1,0,1,1,3,tier2,1,1,TRUE,FALSE,FALSE
627533,2023-11-05T21:30:00Z,Thunderpick World Championship 2023,FaZe Clan,Virtus.pro,FaZe Clan,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
10064720,2023-11-06T12:50:00Z,CCT Central Europe Series #8,Bad News Eagles,Sprout,Bad News Eagles,2,1,2,1,3,3,tier3,3,1,FALSE,FALSE,FALSE
10064723,2023-11-06T15:30:00Z,CCT Central Europe Series #8,Aurora Gaming,ThunderFlash,Aurora Gaming,2,0,2,0,2,3,tier3,2,2,FALSE,TRUE,FALSE
10064728,2023-11-06T18:30:00Z,CCT Central Europe Series #8,SAW,Sinners Esports,Sinners Esports,1,2,1,2,3,3,tier3,3,1,FALSE,FALSE,FALSE
10064726,2023-11-06T21:45:00Z,CCT Central Europe Series #8,ECSTATIC,Preasy Esport,ECSTATIC,2,1,2,1,3,3,tier3,3,1,FALSE,FALSE,FALSE
10064653,2023-11-07T10:00:00Z,ESL Challenger League Season 46 — Europe,1win Team,Apeks,Apeks,0,1,0,1,1,3,tier2,1,1,TRUE,FALSE,FALSE
630731,2023-11-07T12:30:00Z,CCT Central Europe Series #8,BetBoom Team,EYEBALLERS,BetBoom Team,2,1,2,1,3,3,tier3,3,1,FALSE,FALSE,FALSE
630728,2023-11-07T15:30:00Z,CCT Central Europe Series #8,OG,ARCRED,ARCRED,0,2,0,2,2,3,tier3,2,2,FALSE,TRUE,FALSE
10064725,2023-11-07T18:30:00Z,CCT Central Europe Series #8,9Pandas,Permitta Esports,9Pandas,2,0,2,0,2,3,tier3,2,2,FALSE,TRUE,FALSE
10064656,2023-11-07T21:00:00Z,ESL Challenger League Season 46 — Europe,Betera,PARIVISION,Betera,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
625809,2023-11-07T21:00:00Z,ESL Challenger League Season 46 — Europe,Sinners Esports,9INE,9INE,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
625805,2023-11-07T21:00:00Z,ESL Challenger League Season 46 — Europe,SAW,The Prodigies,SAW,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
625810,2023-11-07T21:00:00Z,ESL Challenger League Season 46 — Europe,Monte,Looking4Org,Looking4Org,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
10064652,2023-11-07T21:00:00Z,ESL Challenger League Season 46 — Europe,Team Spirit,Team Space,Team Spirit,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
625806,2023-11-07T21:00:00Z,ESL Challenger League Season 46 — Europe,FORZE,Movistar Riders,FORZE,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
625803,2023-11-07T21:00:00Z,ESL Challenger League Season 46 — Europe,Aurora Gaming,EYEBALLERS,EYEBALLERS,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
10064719,2023-11-07T21:30:00Z,CCT Central Europe Series #8,Into The Breach,B8 Esports,B8 Esports,1,2,1,2,3,3,tier3,3,1,FALSE,FALSE,FALSE
10064588,2023-11-08T07:00:00Z,CS2 Asia Championships 2023,ENCE,TYLOO,ENCE,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
611950,2023-11-08T08:30:00Z,CS2 Asia Championships 2023,Astralis,Lynn Vision Gaming,Astralis,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
640016,2023-11-08T11:35:00Z,CS2 Asia Championships 2023,ENCE,Astralis,Astralis,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
634158,2023-11-08T12:30:00Z,CCT Central Europe Series #8,ECSTATIC,Sinners Esports,Sinners Esports,0,2,0,2,2,3,tier3,2,2,FALSE,TRUE,FALSE
640014,2023-11-08T15:15:00Z,CS2 Asia Championships 2023,TYLOO,Lynn Vision Gaming,Lynn Vision Gaming,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
637705,2023-11-08T15:30:00Z,CCT Central Europe Series #8,Aurora Gaming,9Pandas,9Pandas,0,2,0,2,2,3,tier3,2,2,FALSE,TRUE,FALSE
638391,2023-11-08T18:30:00Z,CCT Central Europe Series #8,BetBoom Team,B8 Esports,BetBoom Team,2,1,2,1,3,3,tier3,3,1,FALSE,FALSE,FALSE
638557,2023-11-08T21:00:00Z,ESL Challenger League Season 46 — Europe,Team Spirit,Apeks,Team Spirit,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10064704,2023-11-08T21:00:00Z,ESL Challenger League Season 46 — Europe,Team Space,1win Team,Team Space,1,0,1,0,1,3,tier2,1,1,TRUE,FALSE,FALSE
10064706,2023-11-08T21:00:00Z,ESL Challenger League Season 46 — Europe,Betera,EYEBALLERS,EYEBALLERS,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
638387,2023-11-08T21:00:00Z,ESL Challenger League Season 46 — Europe,FORZE,SAW,FORZE,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
638216,2023-11-08T21:00:00Z,ESL Challenger League Season 46 — Europe,Monte,Sinners Esports,Sinners Esports,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
638381,2023-11-08T21:00:00Z,ESL Challenger League Season 46 — Europe,Movistar Riders,The Prodigies,Movistar Riders,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
638217,2023-11-08T21:00:00Z,ESL Challenger League Season 46 — Europe,Looking4Org,9INE,Looking4Org,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
638380,2023-11-08T21:00:00Z,ESL Challenger League Season 46 — Europe,PARIVISION,Aurora Gaming,PARIVISION,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
637062,2023-11-08T21:30:00Z,CCT Central Europe Series #8,Bad News Eagles,ARCRED,ARCRED,1,2,1,2,3,3,tier3,3,1,FALSE,FALSE,FALSE
611949,2023-11-09T07:00:00Z,CS2 Asia Championships 2023,MOUZ,Wings Up Gaming,MOUZ,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
611948,2023-11-09T08:30:00Z,CS2 Asia Championships 2023,FaZe Clan,Ninjas in Pyjamas,FaZe Clan,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
644047,2023-11-09T12:30:00Z,CS2 Asia Championships 2023,MOUZ,FaZe Clan,FaZe Clan,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
641382,2023-11-09T14:30:00Z,CCT Central Europe Series #8,9Pandas,Sinners Esports,Sinners Esports,1,2,1,2,3,3,tier3,3,1,FALSE,FALSE,FALSE
644046,2023-11-09T16:15:00Z,CS2 Asia Championships 2023,Wings Up Gaming,Ninjas in Pyjamas,Ninjas in Pyjamas,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
642324,2023-11-09T18:15:00Z,CCT Central Europe Series #8,BetBoom Team,ARCRED,BetBoom Team,2,0,2,0,2,3,tier3,2,2,FALSE,TRUE,FALSE
645591,2023-11-09T20:40:00Z,CCT Central Europe Series #8,BetBoom Team,Sinners Esports,BetBoom Team,2,1,2,1,3,3,tier3,3,1,FALSE,FALSE,FALSE
645504,2023-11-11T07:00:00Z,CS2 Asia Championships 2023,MOUZ,Lynn Vision Gaming,MOUZ,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
645503,2023-11-11T10:00:00Z,CS2 Asia Championships 2023,ENCE,Ninjas in Pyjamas,ENCE,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
632665,2023-11-11T17:55:00Z,BetBoom Dacha. Closed Qualifier,Aurora Gaming,Eternal Fire,Aurora Gaming,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
642313,2023-11-11T21:00:00Z,ESL Challenger League Season 46 — Europe,SAW,PARIVISION,SAW,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10064710,2023-11-11T21:00:00Z,ESL Challenger League Season 46 — Europe,Betera,Movistar Riders,Movistar Riders,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
642322,2023-11-11T21:00:00Z,ESL Challenger League Season 46 — Europe,FORZE,EYEBALLERS,EYEBALLERS,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
650639,2023-11-12T07:00:00Z,CS2 Asia Championships 2023,Astralis,MOUZ,MOUZ,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
651309,2023-11-12T10:30:00Z,CS2 Asia Championships 2023,FaZe Clan,ENCE,FaZe Clan,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
10064813,2023-11-12T13:30:00Z,CCT Online Finals #4,Aurora Gaming,paiN Gaming,paiN Gaming,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
655887,2023-11-12T16:15:00Z,CS2 Asia Championships 2023,MOUZ,FaZe Clan,FaZe Clan,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
10064815,2023-11-12T16:30:00Z,CCT Online Finals #4,Looking4Org,Into The Breach,Looking4Org,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
632664,2023-11-12T17:55:00Z,BetBoom Dacha. Closed Qualifier,Apeks,BIG,Apeks,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
10064812,2023-11-12T19:30:00Z,CCT Online Finals #4,Guild Eagles,Legacy,Guild Eagles,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
625959,2023-11-12T21:00:00Z,ESL Challenger League Season 46 — Europe,Sprout,ORKS,Sprout,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
653253,2023-11-12T21:00:00Z,ESL Challenger League Season 46 — Europe,Movistar Riders,SAW,Movistar Riders,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
625957,2023-11-12T21:00:00Z,ESL Challenger League Season 46 — Europe,IKLA,Sangal Esports,Sangal Esports,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
625956,2023-11-12T21:00:00Z,ESL Challenger League Season 46 — Europe,Pompa Team,B8 Esports,B8 Esports,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
10064811,2023-11-12T22:30:00Z,CCT Online Finals #4,Preasy Esport,Team EndPoint,Preasy Esport,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
651571,2023-11-13T13:30:00Z,CCT Online Finals #4,Anonymo Esports,MOUZ NXT,Anonymo Esports,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
651399,2023-11-13T15:00:00Z,YaLLa Compass Fall 2023,FORZE,ECSTATIC,ECSTATIC,1,2,1,2,3,3,tier3,3,1,FALSE,FALSE,FALSE
651570,2023-11-13T16:30:00Z,CCT Online Finals #4,ALTERNATE aTTaX,Sinners Esports,Sinners Esports,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
656853,2023-11-13T17:55:00Z,BetBoom Dacha. Closed Qualifier,Aurora Gaming,Apeks,Aurora Gaming,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
651398,2023-11-13T18:00:00Z,YaLLa Compass Fall 2023,Guild Eagles,EYEBALLERS,Guild Eagles,2,1,2,1,3,3,tier3,3,1,FALSE,FALSE,FALSE
651569,2023-11-13T19:30:00Z,CCT Online Finals #4,Sprout,00Nation,00Nation,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
651568,2023-11-13T23:00:00Z,CCT Online Finals #4,BIG,TSM,BIG,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
662108,2023-11-14T13:30:00Z,CCT Online Finals #4,Into The Breach,MOUZ NXT,Into The Breach,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
656852,2023-11-14T14:55:00Z,BetBoom Dacha. Closed Qualifier,Eternal Fire,BIG,BIG,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
10064840,2023-11-14T15:00:00Z,YaLLa Compass Fall 2023,9Pandas,Alliance,9Pandas,2,0,2,0,2,3,tier3,2,2,FALSE,TRUE,FALSE
662109,2023-11-14T17:00:00Z,CCT Online Finals #4,Aurora Gaming,ALTERNATE aTTaX,ALTERNATE aTTaX,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
651396,2023-11-14T18:00:00Z,YaLLa Compass Fall 2023,Sprout,Espionage,Espionage,0,2,0,2,2,3,tier3,2,2,FALSE,TRUE,FALSE
662110,2023-11-14T20:00:00Z,CCT Online Finals #4,Team EndPoint,Legacy,Legacy,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
662111,2023-11-14T22:30:00Z,CCT Online Finals #4,TSM,Sprout,TSM,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
656430,2023-11-15T13:30:00Z,CCT Online Finals #4,BIG,00Nation,BIG,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
651395,2023-11-15T15:00:00Z,YaLLa Compass Fall 2023,Preasy Esport,Anonymo Esports,Preasy Esport,2,0,2,0,2,3,tier3,2,2,FALSE,TRUE,FALSE
660879,2023-11-15T17:00:00Z,CCT Online Finals #4,paiN Gaming,Sinners Esports,paiN Gaming,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10064843,2023-11-15T18:00:00Z,YaLLa Compass Fall 2023,00Nation,GODSENT,GODSENT,0,1,0,1,1,3,tier3,1,1,TRUE,FALSE,FALSE
657483,2023-11-15T19:30:00Z,CCT Online Finals #4,Preasy Esport,Guild Eagles,Preasy Esport,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
661959,2023-11-15T22:30:00Z,CCT Online Finals #4,Looking4Org,Anonymo Esports,Anonymo Esports,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
10065011,2023-11-15T23:30:00Z,ESL Challenger Atlanta 2023. Qualifiers,Wildcard Gaming,Evil Geniuses,Evil Geniuses,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
10065010,2023-11-15T23:30:00Z,ESL Challenger Atlanta 2023. Qualifiers,Party Astronauts,M80,Party Astronauts,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
10065014,2023-11-16T04:15:00Z,ESL Challenger Atlanta 2023. Qualifiers,M80,Wildcard Gaming,M80,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
10065012,2023-11-16T04:15:00Z,ESL Challenger Atlanta 2023. Qualifiers,Party Astronauts,Evil Geniuses,Evil Geniuses,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
